"user_id","event_datetime","event_name","event_id"
"d209e541-a4f7-11e6-91a5-1fc490c5cf69",2017-04-22,"Schikaneder","7fede083-a8e2-11e6-8597-f9ef43490d96"
"d209e542-a4f7-11e6-91a5-1fc490c5cf69",2017-08-22,"Rave Patry","7fede084-a8e2-11e6-8597-f9ef43490d96"
"d209e543-a4f7-11e6-91a5-1fc490c5cf69",2017-12-20,"Klassenfreffen","7fede085-a8e2-11e6-8597-f9ef43490d96"
"d209e544-a4f7-11e6-91a5-1fc490c5cf69",2017-09-26,"Wien bewegt","7fede086-a8e2-11e6-8597-f9ef43490d96"
"d209e545-a4f7-11e6-91a5-1fc490c5cf69",2017-11-19,"Rave Patry","7fede087-a8e2-11e6-8597-f9ef43490d96"
"d209e546-a4f7-11e6-91a5-1fc490c5cf69",2016-12-03,"Schulgeschichten aus Wien","7fede088-a8e2-11e6-8597-f9ef43490d96"
"d209e547-a4f7-11e6-91a5-1fc490c5cf69",2017-02-24,"Voice Mania","7fede089-a8e2-11e6-8597-f9ef43490d96"
"d209e548-a4f7-11e6-91a5-1fc490c5cf69",2017-01-10,"Wien Modern","7fede08a-a8e2-11e6-8597-f9ef43490d96"
"d209e549-a4f7-11e6-91a5-1fc490c5cf69",2017-05-23,"kein Sonntag ohne Techno","7fede08b-a8e2-11e6-8597-f9ef43490d96"
"d209e54a-a4f7-11e6-91a5-1fc490c5cf69",2017-08-19,"Monet bis Picasso. The Batliner Collection","7fede08c-a8e2-11e6-8597-f9ef43490d96"
"d209e54b-a4f7-11e6-91a5-1fc490c5cf69",2017-01-26,"Schulgeschichten aus Wien","7fede08d-a8e2-11e6-8597-f9ef43490d96"
"d209e54c-a4f7-11e6-91a5-1fc490c5cf69",2017-02-14,"Monet bis Picasso. The Batliner Collection","7fede08e-a8e2-11e6-8597-f9ef43490d96"
"d209e54d-a4f7-11e6-91a5-1fc490c5cf69",2017-06-10,"Open Studio","7fede08f-a8e2-11e6-8597-f9ef43490d96"
"d209e54e-a4f7-11e6-91a5-1fc490c5cf69",2017-02-13,"Luft und Liebe","7fede090-a8e2-11e6-8597-f9ef43490d96"
"d209e54f-a4f7-11e6-91a5-1fc490c5cf69",2017-03-09,"Faszination Afrika und Ozeanien","7fede091-a8e2-11e6-8597-f9ef43490d96"
"d209e550-a4f7-11e6-91a5-1fc490c5cf69",2017-07-21,"Homeparty","7fede092-a8e2-11e6-8597-f9ef43490d96"
"d209e551-a4f7-11e6-91a5-1fc490c5cf69",2016-12-21,"Wiener Schmucktage","7fede093-a8e2-11e6-8597-f9ef43490d96"
"d209e552-a4f7-11e6-91a5-1fc490c5cf69",2017-09-22,"Finest Spirits","7fede094-a8e2-11e6-8597-f9ef43490d96"
"d209e553-a4f7-11e6-91a5-1fc490c5cf69",2017-05-15,"Konstruktion_Reflexion","7fee0780-a8e2-11e6-8597-f9ef43490d96"
"d209e554-a4f7-11e6-91a5-1fc490c5cf69",2017-03-12,"Wien bewegt","7fee0781-a8e2-11e6-8597-f9ef43490d96"
"d209e555-a4f7-11e6-91a5-1fc490c5cf69",2017-10-14,"Der Farbholzschnitt in Wien um 1900","7fee0782-a8e2-11e6-8597-f9ef43490d96"
"d209e556-a4f7-11e6-91a5-1fc490c5cf69",2017-05-07,"Weihnachtsfeier","7fee0783-a8e2-11e6-8597-f9ef43490d96"
"d209e557-a4f7-11e6-91a5-1fc490c5cf69",2017-06-05,"Wahlkampfveranstaltung","7fee0784-a8e2-11e6-8597-f9ef43490d96"
"d209e558-a4f7-11e6-91a5-1fc490c5cf69",2017-11-05,"13th KlexMore Festival","7fee0785-a8e2-11e6-8597-f9ef43490d96"
"d209e559-a4f7-11e6-91a5-1fc490c5cf69",2017-11-08,"Die Hochzeit des Figaro","7fee0786-a8e2-11e6-8597-f9ef43490d96"
"d209e55a-a4f7-11e6-91a5-1fc490c5cf69",2016-12-02,"Wiener Schmucktage","7fee0787-a8e2-11e6-8597-f9ef43490d96"
"d209e55b-a4f7-11e6-91a5-1fc490c5cf69",2017-03-10,"Ensemble Resonanz","7fee0788-a8e2-11e6-8597-f9ef43490d96"
"d209e55c-a4f7-11e6-91a5-1fc490c5cf69",2017-12-16,"Unternehme der nächsten Generation","7fee0789-a8e2-11e6-8597-f9ef43490d96"
"d20a0c10-a4f7-11e6-91a5-1fc490c5cf69",2017-08-24,"Falstaff","7fee078a-a8e2-11e6-8597-f9ef43490d96"
"d20a0c11-a4f7-11e6-91a5-1fc490c5cf69",2017-03-04,"Cosmopolitan","7fee078b-a8e2-11e6-8597-f9ef43490d96"
"d20a0c12-a4f7-11e6-91a5-1fc490c5cf69",2016-12-30,"My Fair Lady","7fee078c-a8e2-11e6-8597-f9ef43490d96"
"d20a0c13-a4f7-11e6-91a5-1fc490c5cf69",2017-06-12,"London Philharmonic Orchestra","7fee078d-a8e2-11e6-8597-f9ef43490d96"
"d20a0c14-a4f7-11e6-91a5-1fc490c5cf69",2016-12-14,"13th KlexMore Festival","7fee078e-a8e2-11e6-8597-f9ef43490d96"
"d20a0c15-a4f7-11e6-91a5-1fc490c5cf69",2016-12-15,"Der Farbholzschnitt in Wien um 1900","7fee078f-a8e2-11e6-8597-f9ef43490d96"
"d20a0c16-a4f7-11e6-91a5-1fc490c5cf69",2017-08-06,"Wien bewegt","7fee2e90-a8e2-11e6-8597-f9ef43490d96"
"d20a0c17-a4f7-11e6-91a5-1fc490c5cf69",2017-03-22,"Open Studio","7fee2e91-a8e2-11e6-8597-f9ef43490d96"
"d20a0c18-a4f7-11e6-91a5-1fc490c5cf69",2017-08-25,"Vanity","7fee2e92-a8e2-11e6-8597-f9ef43490d96"
"d20a0c19-a4f7-11e6-91a5-1fc490c5cf69",2017-05-10,"Maturatreffen","7fee2e93-a8e2-11e6-8597-f9ef43490d96"
"d20a0c1a-a4f7-11e6-91a5-1fc490c5cf69",2017-09-17,"Am Ende","7fee2e94-a8e2-11e6-8597-f9ef43490d96"
"d20a0c1b-a4f7-11e6-91a5-1fc490c5cf69",2017-10-02,"The Sound of Gemeindebau","7fee2e95-a8e2-11e6-8597-f9ef43490d96"
"d20a0c1c-a4f7-11e6-91a5-1fc490c5cf69",2017-03-20,"Security Night","7fee2e96-a8e2-11e6-8597-f9ef43490d96"
"d20a0c1d-a4f7-11e6-91a5-1fc490c5cf69",2017-05-24,"Be Loved (voga)","7fee2e97-a8e2-11e6-8597-f9ef43490d96"
"d20a0c1e-a4f7-11e6-91a5-1fc490c5cf69",2017-05-01,"Schikaneder","7fee2e98-a8e2-11e6-8597-f9ef43490d96"
"d20a0c1f-a4f7-11e6-91a5-1fc490c5cf69",2017-12-10,"Der Farbholzschnitt in Wien um 1900","7fee2e99-a8e2-11e6-8597-f9ef43490d96"
"d20a0c20-a4f7-11e6-91a5-1fc490c5cf69",2017-07-06,"The Sound of Gemeindebau","7fee2e9a-a8e2-11e6-8597-f9ef43490d96"
"d20a0c21-a4f7-11e6-91a5-1fc490c5cf69",2017-04-30,"Konstruktion_Reflexion","7fee2e9b-a8e2-11e6-8597-f9ef43490d96"
"d20a0c22-a4f7-11e6-91a5-1fc490c5cf69",2017-06-26,"Finest Spirits","7fee2e9c-a8e2-11e6-8597-f9ef43490d96"
"d20a0c23-a4f7-11e6-91a5-1fc490c5cf69",2016-12-14,"Lang Lang","7fee2e9d-a8e2-11e6-8597-f9ef43490d96"
"d20a0c24-a4f7-11e6-91a5-1fc490c5cf69",2017-09-26,"Weihnachtsfeier","7fee2e9e-a8e2-11e6-8597-f9ef43490d96"
"d20a0c25-a4f7-11e6-91a5-1fc490c5cf69",2017-06-26,"kein Sonntag ohne Techno","7fee2e9f-a8e2-11e6-8597-f9ef43490d96"
"d20a0c26-a4f7-11e6-91a5-1fc490c5cf69",2017-07-22,"Jack Daniel’s 150 Year Anniversary","7fee2ea0-a8e2-11e6-8597-f9ef43490d96"
"d20a0c27-a4f7-11e6-91a5-1fc490c5cf69",2017-07-27,"Wiener Schmucktage","7fee2ea1-a8e2-11e6-8597-f9ef43490d96"
"d20a0c28-a4f7-11e6-91a5-1fc490c5cf69",2017-07-13,"Evita","7fee2ea2-a8e2-11e6-8597-f9ef43490d96"
"d20a0c29-a4f7-11e6-91a5-1fc490c5cf69",2017-02-19,"Open Studio","7fee2ea3-a8e2-11e6-8597-f9ef43490d96"
"d20a0c2a-a4f7-11e6-91a5-1fc490c5cf69",2017-07-05,"Vanity","7fee2ea4-a8e2-11e6-8597-f9ef43490d96"
"d20a0c2b-a4f7-11e6-91a5-1fc490c5cf69",2016-12-15,"Blutspendeaktion","7fee2ea5-a8e2-11e6-8597-f9ef43490d96"
"d20a0c2c-a4f7-11e6-91a5-1fc490c5cf69",2017-08-22,"5 Uhr Tee","7fee2ea6-a8e2-11e6-8597-f9ef43490d96"
"d20a0c2d-a4f7-11e6-91a5-1fc490c5cf69",2016-12-25,"Wiener Schmucktage","7fee2ea7-a8e2-11e6-8597-f9ef43490d96"
"d20a0c2e-a4f7-11e6-91a5-1fc490c5cf69",2017-05-05,"My Fair Lady","7fee2ea8-a8e2-11e6-8597-f9ef43490d96"
"d20a0c2f-a4f7-11e6-91a5-1fc490c5cf69",2017-07-19,"Klassenfreffen","7fee2ea9-a8e2-11e6-8597-f9ef43490d96"
"d20a0c30-a4f7-11e6-91a5-1fc490c5cf69",2017-07-16,"Blutspendeaktion","7fee2eaa-a8e2-11e6-8597-f9ef43490d96"
"d20a0c31-a4f7-11e6-91a5-1fc490c5cf69",2017-01-24,"Weihnachtsfeier","7fee2eab-a8e2-11e6-8597-f9ef43490d96"
"d20a0c32-a4f7-11e6-91a5-1fc490c5cf69",2017-01-20,"Wiener Schmucktage","7fee55a0-a8e2-11e6-8597-f9ef43490d96"
"d20a0c33-a4f7-11e6-91a5-1fc490c5cf69",2017-12-05,"The Last Five Years","7fee55a1-a8e2-11e6-8597-f9ef43490d96"
"d20a0c34-a4f7-11e6-91a5-1fc490c5cf69",2017-01-04,"Die Zauberflöte","7fee55a2-a8e2-11e6-8597-f9ef43490d96"
"d20a0c35-a4f7-11e6-91a5-1fc490c5cf69",2017-09-14,"Die Zauberflöte","7fee55a3-a8e2-11e6-8597-f9ef43490d96"
"d20a3320-a4f7-11e6-91a5-1fc490c5cf69",2017-08-02,"Wahlkampfveranstaltung","7fee55a4-a8e2-11e6-8597-f9ef43490d96"
"d20a3321-a4f7-11e6-91a5-1fc490c5cf69",2017-12-06,"Security Night","7fee55a5-a8e2-11e6-8597-f9ef43490d96"
"d20a3322-a4f7-11e6-91a5-1fc490c5cf69",2017-05-04,"Wahlkampfveranstaltung","7fee55a6-a8e2-11e6-8597-f9ef43490d96"
"d20a3323-a4f7-11e6-91a5-1fc490c5cf69",2017-04-18,"Vienna Jazzfloor","7fee55a7-a8e2-11e6-8597-f9ef43490d96"
"d20a3324-a4f7-11e6-91a5-1fc490c5cf69",2017-02-15,"Rave Patry","7fee55a8-a8e2-11e6-8597-f9ef43490d96"
"d20a3325-a4f7-11e6-91a5-1fc490c5cf69",2016-12-01,"Vienna Jazzfloor","7fee55a9-a8e2-11e6-8597-f9ef43490d96"
"d20a3326-a4f7-11e6-91a5-1fc490c5cf69",2017-07-31,"Lang Lang","7fee55aa-a8e2-11e6-8597-f9ef43490d96"
"d20a3327-a4f7-11e6-91a5-1fc490c5cf69",2017-07-20,"kein Sonntag ohne Techno","7fee55ab-a8e2-11e6-8597-f9ef43490d96"
"d20a3328-a4f7-11e6-91a5-1fc490c5cf69",2017-03-28,"Vienna Jazzfloor","7fee55ac-a8e2-11e6-8597-f9ef43490d96"
"d20a3329-a4f7-11e6-91a5-1fc490c5cf69",2016-12-02,"Vienna Jazzfloor","7fee55ad-a8e2-11e6-8597-f9ef43490d96"
"d20a332a-a4f7-11e6-91a5-1fc490c5cf69",2017-05-29,"Poetiken des Materials","7fee55ae-a8e2-11e6-8597-f9ef43490d96"
"d20a332b-a4f7-11e6-91a5-1fc490c5cf69",2017-07-30,"Weihnachtsfeier","7fee55af-a8e2-11e6-8597-f9ef43490d96"
"d20a332c-a4f7-11e6-91a5-1fc490c5cf69",2017-05-16,"Adventkonzert","7fee55b0-a8e2-11e6-8597-f9ef43490d96"
"d20a332d-a4f7-11e6-91a5-1fc490c5cf69",2016-11-29,"Poetiken des Materials","7fee55b1-a8e2-11e6-8597-f9ef43490d96"
"d20a332e-a4f7-11e6-91a5-1fc490c5cf69",2016-11-21,"Homeparty","7fee55b2-a8e2-11e6-8597-f9ef43490d96"
"d20a332f-a4f7-11e6-91a5-1fc490c5cf69",2017-12-27,"13th KlexMore Festival","7fee55b3-a8e2-11e6-8597-f9ef43490d96"
"d20a3330-a4f7-11e6-91a5-1fc490c5cf69",2017-03-11,"Turbo","7fee55b4-a8e2-11e6-8597-f9ef43490d96"
"d20a3331-a4f7-11e6-91a5-1fc490c5cf69",2017-08-12,"Sonderausstellung","7fee55b5-a8e2-11e6-8597-f9ef43490d96"
"d20a3332-a4f7-11e6-91a5-1fc490c5cf69",2017-04-06,"Ensemble Resonanz","7fee55b6-a8e2-11e6-8597-f9ef43490d96"
"d20a3333-a4f7-11e6-91a5-1fc490c5cf69",2017-11-23,"Lang Lang","7fee55b7-a8e2-11e6-8597-f9ef43490d96"
"d20a3334-a4f7-11e6-91a5-1fc490c5cf69",2017-04-01,"Macbeth","7fee55b8-a8e2-11e6-8597-f9ef43490d96"
"d20a3335-a4f7-11e6-91a5-1fc490c5cf69",2017-11-21,"Luft und Liebe","7fee55b9-a8e2-11e6-8597-f9ef43490d96"
"d20a3336-a4f7-11e6-91a5-1fc490c5cf69",2017-07-05,"Open Studio","7fee55ba-a8e2-11e6-8597-f9ef43490d96"
"d20a3337-a4f7-11e6-91a5-1fc490c5cf69",2017-12-16,"Falstaff","7fee55bb-a8e2-11e6-8597-f9ef43490d96"
"d20a3338-a4f7-11e6-91a5-1fc490c5cf69",2017-04-09,"Ensemble Resonanz","7fee55bc-a8e2-11e6-8597-f9ef43490d96"
"d20a3339-a4f7-11e6-91a5-1fc490c5cf69",2016-11-09,"Business Frühstück","7fee55bd-a8e2-11e6-8597-f9ef43490d96"
"d20a333a-a4f7-11e6-91a5-1fc490c5cf69",2017-06-25,"Konstruktion_Reflexion","7fee55be-a8e2-11e6-8597-f9ef43490d96"
"d20a333b-a4f7-11e6-91a5-1fc490c5cf69",2017-01-26,"Orpheus","7fee55bf-a8e2-11e6-8597-f9ef43490d96"
"d20a333c-a4f7-11e6-91a5-1fc490c5cf69",2017-03-27,"Der Farbholzschnitt in Wien um 1900","7fee55c0-a8e2-11e6-8597-f9ef43490d96"
"d20a333d-a4f7-11e6-91a5-1fc490c5cf69",2016-12-16,"Die Hochzeit des Figaro","7fee55c1-a8e2-11e6-8597-f9ef43490d96"
"d20a333e-a4f7-11e6-91a5-1fc490c5cf69",2017-12-05,"kein Sonntag ohne Techno","7fee55c2-a8e2-11e6-8597-f9ef43490d96"
"d20a333f-a4f7-11e6-91a5-1fc490c5cf69",2017-10-23,"Wahlkampfveranstaltung","7fee55c3-a8e2-11e6-8597-f9ef43490d96"
"d20a3340-a4f7-11e6-91a5-1fc490c5cf69",2016-11-22,"Flex 20 Year Anniversary","7fee55c4-a8e2-11e6-8597-f9ef43490d96"
"d20a3341-a4f7-11e6-91a5-1fc490c5cf69",2016-11-10,"Weihnachtsfeier","7fee55c5-a8e2-11e6-8597-f9ef43490d96"
"d20a3342-a4f7-11e6-91a5-1fc490c5cf69",2017-02-25,"Falstaff","7fee55c6-a8e2-11e6-8597-f9ef43490d96"
"d20a3343-a4f7-11e6-91a5-1fc490c5cf69",2017-02-05,"saunieren statt studieren","7fee55c7-a8e2-11e6-8597-f9ef43490d96"
"d20a3344-a4f7-11e6-91a5-1fc490c5cf69",2017-02-12,"Monet bis Picasso. The Batliner Collection","7fee7cb0-a8e2-11e6-8597-f9ef43490d96"
"d20a3345-a4f7-11e6-91a5-1fc490c5cf69",2017-05-12,"Unternehme der nächsten Generation","7fee7cb1-a8e2-11e6-8597-f9ef43490d96"
"d20a3346-a4f7-11e6-91a5-1fc490c5cf69",2017-09-02,"Turbo","7fee7cb2-a8e2-11e6-8597-f9ef43490d96"
"d20a3347-a4f7-11e6-91a5-1fc490c5cf69",2017-11-15,"Jack Daniel’s 150 Year Anniversary","7fee7cb3-a8e2-11e6-8597-f9ef43490d96"
"d20a3348-a4f7-11e6-91a5-1fc490c5cf69",2017-05-29,"Wien bewegt","7fee7cb4-a8e2-11e6-8597-f9ef43490d96"
"d20a3349-a4f7-11e6-91a5-1fc490c5cf69",2017-07-15,"Musical","7fee7cb5-a8e2-11e6-8597-f9ef43490d96"
"d20a334a-a4f7-11e6-91a5-1fc490c5cf69",2016-12-21,"Turbo","7fee7cb6-a8e2-11e6-8597-f9ef43490d96"
"d20a334b-a4f7-11e6-91a5-1fc490c5cf69",2017-03-08,"Architektur Zeitreisen","7fee7cb7-a8e2-11e6-8597-f9ef43490d96"
"d20a334c-a4f7-11e6-91a5-1fc490c5cf69",2017-05-19,"Die Hochzeit des Figaro","7fee7cb8-a8e2-11e6-8597-f9ef43490d96"
"d20a334d-a4f7-11e6-91a5-1fc490c5cf69",2017-01-05,"Schulgeschichten aus Wien","7fee7cb9-a8e2-11e6-8597-f9ef43490d96"
"d20a334e-a4f7-11e6-91a5-1fc490c5cf69",2017-11-02,"Rave Patry","7fee7cba-a8e2-11e6-8597-f9ef43490d96"
"d20a334f-a4f7-11e6-91a5-1fc490c5cf69",2017-03-14,"Blutspendeaktion","7fee7cbb-a8e2-11e6-8597-f9ef43490d96"
"d20a3350-a4f7-11e6-91a5-1fc490c5cf69",2017-02-25,"Poetiken des Materials","7fee7cbc-a8e2-11e6-8597-f9ef43490d96"
"d20a3351-a4f7-11e6-91a5-1fc490c5cf69",2017-05-24,"Der Zauberer von Oz","7fee7cbd-a8e2-11e6-8597-f9ef43490d96"
"d20a3352-a4f7-11e6-91a5-1fc490c5cf69",2017-02-08,"Wien Modern","7fee7cbe-a8e2-11e6-8597-f9ef43490d96"
"d20a3353-a4f7-11e6-91a5-1fc490c5cf69",2017-01-10,"Business Frühstück","7fee7cbf-a8e2-11e6-8597-f9ef43490d96"
"d20a3354-a4f7-11e6-91a5-1fc490c5cf69",2017-10-10,"The Last Five Years","7fee7cc0-a8e2-11e6-8597-f9ef43490d96"
"d20a3355-a4f7-11e6-91a5-1fc490c5cf69",2016-12-13,"Vienna Jazzfloor","7fee7cc1-a8e2-11e6-8597-f9ef43490d96"
"d20a3356-a4f7-11e6-91a5-1fc490c5cf69",2016-11-12,"13th KlexMore Festival","7fee7cc2-a8e2-11e6-8597-f9ef43490d96"
"d20a3357-a4f7-11e6-91a5-1fc490c5cf69",2017-02-16,"Monet bis Picasso. The Batliner Collection","7fee7cc3-a8e2-11e6-8597-f9ef43490d96"
"d20a3358-a4f7-11e6-91a5-1fc490c5cf69",2017-11-14,"Gutes Wissen – Guter Geschmack","7fee7cc4-a8e2-11e6-8597-f9ef43490d96"
"d20a3359-a4f7-11e6-91a5-1fc490c5cf69",2017-07-01,"Media Meetup","7fee7cc5-a8e2-11e6-8597-f9ef43490d96"
"d20a335a-a4f7-11e6-91a5-1fc490c5cf69",2017-01-17,"Adventkonzert","7fee7cc6-a8e2-11e6-8597-f9ef43490d96"
"d20a335b-a4f7-11e6-91a5-1fc490c5cf69",2017-04-24,"Media Meetup","7fee7cc7-a8e2-11e6-8597-f9ef43490d96"
"d20a335c-a4f7-11e6-91a5-1fc490c5cf69",2017-08-24,"Hoffmanns Erzählungen","7fee7cc8-a8e2-11e6-8597-f9ef43490d96"
"d20a335d-a4f7-11e6-91a5-1fc490c5cf69",2017-09-22,"Wiener Schmucktage","7fee7cc9-a8e2-11e6-8597-f9ef43490d96"
"d20a335e-a4f7-11e6-91a5-1fc490c5cf69",2017-02-23,"Macbeth","7fee7cca-a8e2-11e6-8597-f9ef43490d96"
"d20a335f-a4f7-11e6-91a5-1fc490c5cf69",2017-09-22,"Die Hochzeit des Figaro","7fee7ccb-a8e2-11e6-8597-f9ef43490d96"
"d20a3360-a4f7-11e6-91a5-1fc490c5cf69",2017-05-05,"The Sound of Gemeindebau","7fee7ccc-a8e2-11e6-8597-f9ef43490d96"
"d20a3361-a4f7-11e6-91a5-1fc490c5cf69",2017-09-05,"Schikaneder","7fee7ccd-a8e2-11e6-8597-f9ef43490d96"
"d20a3362-a4f7-11e6-91a5-1fc490c5cf69",2017-03-29,"The Last Five Years","7fee7cce-a8e2-11e6-8597-f9ef43490d96"
"d20a3363-a4f7-11e6-91a5-1fc490c5cf69",2017-06-20,"Schulgeschichten aus Wien","7fee7ccf-a8e2-11e6-8597-f9ef43490d96"
"d20a3364-a4f7-11e6-91a5-1fc490c5cf69",2017-12-12,"Faszination Afrika und Ozeanien","7fee7cd0-a8e2-11e6-8597-f9ef43490d96"
"d20a3365-a4f7-11e6-91a5-1fc490c5cf69",2017-09-13,"Die tote Stadt","7fee7cd1-a8e2-11e6-8597-f9ef43490d96"
"d20a3366-a4f7-11e6-91a5-1fc490c5cf69",2017-07-03,"Der Zauberer von Oz","7fee7cd2-a8e2-11e6-8597-f9ef43490d96"
"d20a3367-a4f7-11e6-91a5-1fc490c5cf69",2017-06-13,"Adventkonzert","7fee7cd3-a8e2-11e6-8597-f9ef43490d96"
"d20a3368-a4f7-11e6-91a5-1fc490c5cf69",2016-12-09,"Flex 20 Year Anniversary","7fee7cd4-a8e2-11e6-8597-f9ef43490d96"
"d20a3369-a4f7-11e6-91a5-1fc490c5cf69",2017-06-13,"Luft und Liebe","7fee7cd5-a8e2-11e6-8597-f9ef43490d96"
"d20a336a-a4f7-11e6-91a5-1fc490c5cf69",2017-12-08,"Ensemble Resonanz","7fee7cd6-a8e2-11e6-8597-f9ef43490d96"
"d20a336b-a4f7-11e6-91a5-1fc490c5cf69",2017-05-04,"kein Sonntag ohne Techno","7feea3c0-a8e2-11e6-8597-f9ef43490d96"
"d20a336c-a4f7-11e6-91a5-1fc490c5cf69",2016-11-24,"Security Night","7feea3c1-a8e2-11e6-8597-f9ef43490d96"
"d20a336d-a4f7-11e6-91a5-1fc490c5cf69",2017-02-07,"Weihnachtskonzert","7feea3c2-a8e2-11e6-8597-f9ef43490d96"
"d20a336e-a4f7-11e6-91a5-1fc490c5cf69",2017-11-24,"saunieren statt studieren","7feea3c3-a8e2-11e6-8597-f9ef43490d96"
"d20a336f-a4f7-11e6-91a5-1fc490c5cf69",2017-05-05,"Sonderausstellung","7feea3c4-a8e2-11e6-8597-f9ef43490d96"
"d20a3370-a4f7-11e6-91a5-1fc490c5cf69",2016-11-07,"Homeparty","7feea3c5-a8e2-11e6-8597-f9ef43490d96"
"d20a3371-a4f7-11e6-91a5-1fc490c5cf69",2017-03-17,"My Fair Lady","7feea3c6-a8e2-11e6-8597-f9ef43490d96"
"d20a3372-a4f7-11e6-91a5-1fc490c5cf69",2017-03-15,"Weihnachtskonzert","7feea3c7-a8e2-11e6-8597-f9ef43490d96"
"d20a3373-a4f7-11e6-91a5-1fc490c5cf69",2017-01-16,"Lang Lang","7feea3c8-a8e2-11e6-8597-f9ef43490d96"
"d20a3374-a4f7-11e6-91a5-1fc490c5cf69",2017-07-02,"Schikaneder","7feea3c9-a8e2-11e6-8597-f9ef43490d96"
"d20a3375-a4f7-11e6-91a5-1fc490c5cf69",2017-04-03,"Vienna Jazzfloor","7feea3ca-a8e2-11e6-8597-f9ef43490d96"
"d20a3376-a4f7-11e6-91a5-1fc490c5cf69",2017-02-27,"Konstruktion_Reflexion","7feea3cb-a8e2-11e6-8597-f9ef43490d96"
"d20a3377-a4f7-11e6-91a5-1fc490c5cf69",2017-07-15,"Voice Mania","7feea3cc-a8e2-11e6-8597-f9ef43490d96"
"d20a3378-a4f7-11e6-91a5-1fc490c5cf69",2017-05-21,"London Philharmonic Orchestra","7feea3cd-a8e2-11e6-8597-f9ef43490d96"
"d20a3379-a4f7-11e6-91a5-1fc490c5cf69",2016-11-14,"Wien Modern","7feea3ce-a8e2-11e6-8597-f9ef43490d96"
"d20a337a-a4f7-11e6-91a5-1fc490c5cf69",2017-05-16,"5 Uhr Tee","7feea3cf-a8e2-11e6-8597-f9ef43490d96"
"d20a337b-a4f7-11e6-91a5-1fc490c5cf69",2016-11-16,"Wahlkampfveranstaltung","7feea3d0-a8e2-11e6-8597-f9ef43490d96"
"d20a337c-a4f7-11e6-91a5-1fc490c5cf69",2017-04-12,"Der Zauberer von Oz","7feea3d1-a8e2-11e6-8597-f9ef43490d96"
"d20a337d-a4f7-11e6-91a5-1fc490c5cf69",2017-08-22,"Business Frühstück","7feea3d2-a8e2-11e6-8597-f9ef43490d96"
"d20a337e-a4f7-11e6-91a5-1fc490c5cf69",2017-03-13,"Business Frühstück","7feea3d3-a8e2-11e6-8597-f9ef43490d96"
"d20a337f-a4f7-11e6-91a5-1fc490c5cf69",2017-05-12,"Weihnachtsfeier","7feea3d4-a8e2-11e6-8597-f9ef43490d96"
"d20a5a30-a4f7-11e6-91a5-1fc490c5cf69",2017-06-11,"Orpheus","7feea3d5-a8e2-11e6-8597-f9ef43490d96"
"d20a5a31-a4f7-11e6-91a5-1fc490c5cf69",2016-12-19,"Homeparty","7feea3d6-a8e2-11e6-8597-f9ef43490d96"
"d20a5a32-a4f7-11e6-91a5-1fc490c5cf69",2017-08-21,"Konstruktion_Reflexion","7feea3d7-a8e2-11e6-8597-f9ef43490d96"
"d20a5a33-a4f7-11e6-91a5-1fc490c5cf69",2017-09-18,"Die Hochzeit des Figaro","7feea3d8-a8e2-11e6-8597-f9ef43490d96"
"d20a5a34-a4f7-11e6-91a5-1fc490c5cf69",2017-06-09,"Konstruktion_Reflexion","7feea3d9-a8e2-11e6-8597-f9ef43490d96"
"d20a5a35-a4f7-11e6-91a5-1fc490c5cf69",2017-11-03,"Jack Daniel’s 150 Year Anniversary","7feea3da-a8e2-11e6-8597-f9ef43490d96"
"d20a5a36-a4f7-11e6-91a5-1fc490c5cf69",2016-11-19,"Monet bis Picasso. The Batliner Collection","7feea3db-a8e2-11e6-8597-f9ef43490d96"
"d20a5a37-a4f7-11e6-91a5-1fc490c5cf69",2017-10-01,"Weihnachtskonzert","7feea3dc-a8e2-11e6-8597-f9ef43490d96"
"d20a5a38-a4f7-11e6-91a5-1fc490c5cf69",2017-10-29,"Voice Mania","7feea3dd-a8e2-11e6-8597-f9ef43490d96"
"d20a5a39-a4f7-11e6-91a5-1fc490c5cf69",2016-12-18,"Schikaneder","7feea3de-a8e2-11e6-8597-f9ef43490d96"
"d20a5a3a-a4f7-11e6-91a5-1fc490c5cf69",2017-01-20,"saunieren statt studieren","7feea3df-a8e2-11e6-8597-f9ef43490d96"
"d20a5a3b-a4f7-11e6-91a5-1fc490c5cf69",2017-12-14,"Die tote Stadt","7feea3e0-a8e2-11e6-8597-f9ef43490d96"
"d20a5a3c-a4f7-11e6-91a5-1fc490c5cf69",2016-12-20,"London Philharmonic Orchestra","7feea3e1-a8e2-11e6-8597-f9ef43490d96"
"d20a5a3d-a4f7-11e6-91a5-1fc490c5cf69",2017-10-19,"Wien Modern","7feea3e2-a8e2-11e6-8597-f9ef43490d96"
"d20a5a3e-a4f7-11e6-91a5-1fc490c5cf69",2017-03-09,"Klassenfreffen","7feea3e3-a8e2-11e6-8597-f9ef43490d96"
"d20a5a3f-a4f7-11e6-91a5-1fc490c5cf69",2016-12-08,"Maturatreffen","7feea3e4-a8e2-11e6-8597-f9ef43490d96"
"d20a5a40-a4f7-11e6-91a5-1fc490c5cf69",2017-08-08,"Open Studio","7feea3e5-a8e2-11e6-8597-f9ef43490d96"
